id_convocatoria,cui
885462,2511127
884815,2555358
884773,2094055
887037,2551526
883330,2458555
886466,2331873
885093,2436669
883150,2447181
887249,2343495
885453,2284042
883234,2552408
883449,"2177854,2252878,2253484,2255626,2257000,2261386,2263738,2308404,2313205,2314090,2314496,2314875,2314883,2315081,2315092"
884742,2537083
883819,2293663
883310,2487753
884950,2497329
884499,2487112
883461,2352471
884069,2489525
887445,2197162
884969,2432072
885073,2432504
885071,2045798
885732,2343495
884623,2556244
883041,2533308
883121,2474421
884029,2489525
883950,2519200
883932,2519200
883396,2490618
883237,2496703
883226,2393867
884063,2160165
884455,2337768
883507,2435103
883673,2556003
883375,2490618
885688,2493929
882267,2537812
885405,2458555
883393,2525595
884521,2148923
883728,2500644
883618,2410528
889301,"2567041,2567042,2568263,2568928,2568962"
882763,2480093
900747,2411303
891134,2376860
890531,2533726
916927,2361771
891101,2518972
890288,2341867
888369,2287700
886883,2534467
888131,2195487
899287,2534024
886648,2538389
885694,2454970
884261,2397212
888098,2287700
884114,2429216
889692,2150108
889816,2448212
992764,2412545
887032,2464809
884117,2322391
891123,2508644
988727,"2412541,2412543,2412545"
891364,2460610
889072,2460610
887539,2481707
885156,2458555
883162,2557179
883361,2560662
890814,2521897
890870,2460916
889926,2131661
884254,2194702
887495,2122465
884236,2541980
883626,2135162
900112,2403368
893516,2553326
888521,2525152
890396,2567067
889936,2437082
888035,2462158
884446,2539972
891299,2548233
888207,2195487
888008,2507662
887779,2287700
890053,2456689
891331,2430024
891186,"2027711,2057906,2078363,2158700,2177209,2234355,2282760"
888329,2378792
887266,2503152
895148,"2412541,2412543,2412545"
885119,"2395130,2436669"
894329,2195555
917056,2501066
883500,2280911
883235,2560980
884698,2496468
888252,2195487
884345,2509876
884010,2492794
885557,"2216968,2381675"
890368,2160165
885140,2429185
980632,2252835
888501,2524657
887836,2343278
884664,2534999
891417,2215017
890450,2310311
886094,2378632
883436,2268198
887728,2322192
890314,2550327
888556,2300599
890959,2282351
890364,2506146
885298,2443851
889846,2430673
887732,2287700
887833,2185578
888224,2474726
903530,2242495
930111,2430225
890318,2284251
889112,2545179
890106,2527435
885233,2253514
886856,2302938
884463,2337801
889339,2447908
920432,2519200
890492,2131661
886227,2526287
884466,2493952
891109,2453832
891089,2417182
889751,2452129
890869,2337768
887525,2574347
883379,2456809
889544,2160165
883628,2160165
883744,2160165
889415,2311565
883902,2223235
890724,2465554
890937,2311107
891181,2447248
887601,2472550
895053,2394412
892165,2457517
945331,2234047
892884,2514610
888223,2321566
888211,2473880
900677,2324655
890983,2538069
898976,2515708
891415,2287700
883930,2211235
887923,2475053
883677,2533656
883111,2520811
901120,2457517
883167,2234371
883061,2284251
880218,2563335
886553,2518219
890321,2382102
890021,2484717
884828,5005611
885222,2306932
884692,2324781
889311,2504768
888685,2565979
895494,2430225
894218,2538591
888547,2483066
887450,2187186
899369,2457517
899374,2521647
895008,2394412
898680,2430225
905025,2301043
901190,2457517
898561,2457517
903827,2457517
897038,2334951
902817,2457517
904516,2457517
894748,2475301
895126,2457517
886486,2292717
884948,2333809
889250,2177726
902335,2187217
894419,2412557
885719,2532460
885015,2489554
884835,2402813
884534,2154930
900707,2324655
899660,2234047
902762,2234047
889023,2496719
887125,2439548
885773,2555617
888288,2167931
887598,2531590
885446,2571119
883273,2528034
894624,2336802
883745,2479060
883683,2300133
881480,2543431
899659,2336076
898966,2430225
888676,2509876
897815,2545519
897346,2483803
884486,2502942
894016,2558697
887595,2496703
886731,2557501
886623,2412927
905460,2301043
892991,2437090
895601,2485197
901330,2457517
885084,2215017
903186,2457517
898106,2430225
883939,2546455
883669,2497481
881367,2326330
887408,2517159
886213,2508619
883964,2050413
886112,2472550
885200,2251217
885125,2352289
885117,2437082
889665,"2234047,2336076"
884571,2195083
884201,2525850
884195,2557264
888376,2523870
883571,2500237
887829,2158001
884868,2187186
884453,2454481
881193,2326330
893014,2506448
884925,2050413
884865,2505855
884273,2493613
884090,2573245
884078,2353655
884075,"2574545,2774545"
882790,2574347
890947,2287700
890936,2282351
890543,2554979
890198,2275110
882027,2552453
884161,2439798
889286,2503567
889279,2538958
888848,2544048
886646,2474726
891368,2215017
889653,2290053
886934,2194709
885967,2455353
884454,2467972
883730,2556243
883579,2234028
891352,2493948
884809,5005611
885412,2461943
883789,2553167
885052,2459845
887585,2185578
883252,2212835
883249,2212835
891365,2177209
891358,2324613
891356,2324613
886543,2497317
885912,2547445
893488,2282082
884020,2506103
888526,2506009
888519,2553586
883946,2234671
883856,2460394
883800,2506503
890943,2499971
884932,2432072
889164,2553660
885615,2324859
885264,2455352
889329,2559184
889282,2489208
892157,"2231055,2234508"
883947,2486616
888508,2492333
883504,2554929
890929,2186190
890819,2498152
886539,2343848
886116,2561945
886106,2536161
888642,2537064
888634,2269084
890485,2215821
890471,2467083
889379,2524978
889576,2282082
884097,2195069
890428,2576576
890191,2539343
885865,2479058
884880,2483803
892514,2500644
888633,2341749
888266,2555774
889983,2194625
889923,2320558
889150,2552835
883440,2324859
883439,"2234330,2284042,2467708"
890107,2519990
889652,2300298
889429,2554618
885682,2385483
885612,2486725
885061,2494844
884746,2183366
887720,2278805
887407,2420736
886820,2234703
886567,2343848
886538,2572936
887096,2572883
887396,2539343
887391,2510513
887352,2559761
889161,2381090
883921,"2223264,2460394,2526925"
884187,2300599
884021,2540974
890202,2457450
883796,2307977
887955,2400949
886221,2506146
886084,2181695
885791,2537308
890748,2163760
890735,2571004
886824,2469655
886452,2572693
883307,2535215
888522,2534189
883651,2438586
891433,2287700
891143,2525779
891140,2496923
891130,2475709
891135,2447248
885419,2485197
890548,2250249
883128,2541905
890423,2572912
886275,2334951
888250,2195487
883444,2535337
883426,2447248
883376,2484920
883197,2435103
890944,2446486
890871,2292069
885050,2438586
883253,2474149
883194,2434640
889973,2320558
889604,2544048
884819,2547131
884713,2515810
887772,2556012
890417,2493077
890361,2487112
884094,2522886
883907,2081630
889223,2558697
889001,2536501
884152,2493613
889378,2516935
884626,2504768
887488,2185578
887292,2271151
887085,2439878
887091,2363565
884876,2332780
884762,2436081
884514,2493613
884154,2284042
884093,2385483
883952,2481936
883799,2376665
885139,2480499
888438,2234047
888199,2534503
887191,2566630
886996,2300092
888584,2250850
888381,2459811
887780,2530481
886464,2506735
886463,2518219
887027,2403504
886935,2433450
884875,2234671
883581,2355901
889913,2554250
890034,2517873
889651,2336076
889595,2502706
887962,2195083
886586,2565056
885415,2465452
884999,2490618
883959,2300133
893595,2468258
884326,2513381
888583,2263746
888570,2479852
888312,2367780
888311,2343848
887644,2395061
883857,2459193
884934,2551774
884579,2560617
881714,2234371
890345,2436081
890343,2446543
891315,2336481
890903,2353132
887677,2485964
887682,"2524422,2524455,2524566,2555642,2555644,2555653,2555663,2562277,2566545,2566637,2566665,2566669"
887819,2529044
887489,2467884
887345,2480499
889878,2552500
888626,2487112
888245,2573166
887237,2572941
883491,2561927
891264,2163351
887326,2482280
888461,2553586
893252,2430225
889170,2568642
888945,2381070
888174,2549887
889034,2544516
890897,2196877
891041,2264907
889292,2334144
886113,2176175
884882,2432504
890246,"2448694,2448948,2448964,2448979"
888452,2213852
888112,2510513
886975,2472550
885115,2293663
887053,2543836
887048,2530880
885910,2466008
885674,2474326
891324,2485096
884711,2573785
888065,2331043
886584,2493613
883495,2194794
889128,2568642
889127,2251056
891033,2573978
890963,2302938
890906,2499971
890900,2554843
889245,2187911
884385,2453841
884341,2403394
884185,2503492
884155,2506116
884638,2447096
888456,2213852
889185,2474266
888114,2493613
888232,2447434
889851,2475720
888451,2563204
891401,2488040
891726,2456536
887614,2437854
887079,2474053
888973,2480899
889356,2269084
891106,2186190
890634,2232331
890515,2548685
889991,2542029
886835,2542420
887238,2564091
884084,2300599
883036,2487933
926467,2458555
883850,2432504
888616,2331811
888982,2545013
885489,2343278
885121,2472550
884344,2338344
884203,2404225
884192,2493613
890338,2286303
891267,2131661
887493,2534189
887680,2563650
887046,2202579
885802,2556967
890858,2293663
890904,2573203
889535,2573416
889353,2148923
893200,2461967
892731,2572490
883438,2570801
890902,2419908
889856,2529965
889303,2328099
887991,2459594
887882,2524858
887767,2475171
887016,2439878
886689,2194709
885617,2507684
886968,2501340
891405,2131661
889410,2458348
888938,2527324
887613,2301117
890868,2331873
890067,2408221
889675,2573164
887056,2439878
888395,2541818
889414,2556967
887941,2514358
887683,2195083
883246,2531315
887823,2212835
886272,2508226
885736,2480092
885144,2325694
884937,2551774
884510,2242495
884722,2234355
886638,2245761
885062,2496703
884873,2178964
884818,2546064
890331,2544666
890126,2435266
886686,2234364
885563,2429723
884399,2234703
884398,2470286
884396,2192952
884199,"2395130,2436669"
883432,2284042
890644,2284251
890229,2154930
884808,2242495
884074,2559979
883441,2552921
887134,2456154
889722,2475720
883922,2158009
886224,2507998
886218,2187186
890454,2576576
889884,2492511
883786,2518752
887346,2563908
885798,2375549
885552,2573664
890509,2403368
889791,2572549
887008,2551526
886892,5005865
888449,2525515
888237,2321692
887930,2454492
885372,2472161
888935,2340601
888825,2458348
888298,2343848
888242,2457163
887545,2554929
887413,2475053
887271,2160309
885126,"2250051,2268198"
883923,2445627
890643,2512476
885871,2199528
885869,2555133
889683,2571631
884018,2300599
889048,2547780
888657,2537065
889712,2314699
889169,2473832
890648,2551159
887325,2269163
886924,2187831
887068,2269084
886917,2569675
886070,2553325
890401,2525515
890183,2395741
887270,2351205
890064,2357498
890169,2451480
890112,2535656
887491,2524978
885611,2480499
886644,2460394
886643,2526925
886635,2530481
888300,2550327
888236,2178716
883657,2328185
883568,2534656
890720,2572851
891222,2552228
889485,2360648
888406,5005611
891093,2505092
887217,2251811
886527,2466301
887014,2540888
892134,2506307
886574,2552835
890001,2284042
888007,2553055
886804,2234671
891326,2576758
889720,2432224
890232,2558296
888625,2512985
888621,2458348
888462,2512772
887749,2539015
885246,2341751
889613,2352291
900728,2324655
890779,2526913
887540,2574738
891313,2549956
889850,2417660
889886,2550778
889623,2559979
891399,2282351
891985,2524391
886978,2570132
891265,2324613
887870,2461011
887069,2563806
885790,2539776
890408,2429185
888240,2197162
887505,2500255
884092,2572878
890960,2539343
890954,2446486
890949,2499971
890394,2513054
887547,2552751
889248,2352291
888563,2556910
883433,2557264
891325,2358370
887624,2329601
887222,2363565
888393,2284251
889797,2557223
887761,2564284
890008,2357498
889865,2474149
888293,2549127
888176,2439878
888118,2506735
887809,2479852
887765,2429701
889529,2311107
891213,2551731
886387,"2524422,2524455,2524566,2555642,2555644,2555653,2555663,2562277,2566545,2566637,2566665,2566669"
888810,2569808
890400,2507292
887420,2300107
887497,2166771
890452,2284042
890623,2234579
885421,2530880
888179,2538458
888175,2412927
888173,2412927
887501,2506160
887675,2410930
891310,2416032
887229,2234473
891394,2375549
891541,2394412
892107,2558697
889714,2514753
889246,2548182
890050,2392212
884006,2234371
890865,2278805
890850,2300107
887024,2380087
885004,2380087
884935,2324859
883802,2491936
891105,2539343
890461,2300107
890114,2546175
891321,2485096
889483,2484717
887679,2335878
887934,2459811
890522,2336772
888360,2535337
890958,2282351
891406,2553174
888942,2487933
882520,2538531
889994,2187217
883141,2534320
890551,2293663
890466,2335469
888874,2330643
887869,2557001
887213,2462693
891463,2510513
889536,2465327
889488,2497329
889687,2555993
885735,2544905
883488,2435103
883380,2516935
890054,2186190
887344,2549929
884750,2464043
887332,2164453
892249,2445627
890118,2572968
889543,2402813
888653,2493109
890068,2263802
887341,2537872
889870,2246828
888302,2561726
888589,2573356
888598,2539619
887746,2361771
887744,2361771
887705,2338919
885857,2435003
891016,2556299
891009,2575112
886564,2536617
885081,2300092
890917,2094975
881217,2473367
891018,2471932
883892,2321517
887849,2436355
928184,2457517
916252,2468258
888047,2539468
886174,2329289
884356,2484775
885159,2546287
900166,2564930
889951,2333481
889391,"2448694,2448948"
886736,2195083
891061,2469214
890075,2237894
890024,2555134
889699,2543767
885389,2164453
883707,2281068
883447,2164453
893159,2584827
907864,2575112
891422,2411107
888419,2492333
887740,2165276
904924,2195083
888863,2234371
889318,2442042
902658,2539343
888427,2549127
887927,2460976
899230,2394412
885388,2320691
885275,2492630
885215,2472672
885067,2045798
912453,2457517
890150,2443873
888414,2270682
884596,2573245
884349,2556244
883594,2573927
885273,2490460
885152,2458555
883176,2328214
883992,2481936
883239,2404225
884957,2404186
883925,2234047
931191,2412545
924069,2457517
885520,2506414
912783,2447908
890221,2558159
890018,2551526
900710,2492630
917605,2284042
893975,2498937
888481,2454710
887909,2536161
887528,2148430
891708,2429724
890569,2419908
889559,2215017
887987,2480490
884351,2513381
884139,2562277
883398,2435576
883334,2544511
887550,2132611
887468,2178964
886560,2173269
886558,2429185
885340,2543431
883509,2561927
883277,2331873
890799,2338944
890443,2335469
890434,2474149
890808,2301259
886351,2335878
892177,2567013
892185,2505427
885713,2331598
884249,2315777
884648,2532130
891418,2127740
919355,2412543
916475,2301043
915941,2234355
913230,2502590
888950,2538958
922902,2526287
901479,2340601
891245,2584617
923114,2301043
889327,2449300
887791,2525515
889566,2557223
889565,2510091
889520,2480899
883464,2322192
923013,2301043
891634,2510513
885836,2559500
885829,2520811
885652,2512476
883895,2247344
883886,2503804
893778,2506448
891420,2386571
891427,2131661
891286,2131661
890973,2187217
887466,2275110
889148,2308122
889081,2534637
887801,2508226
915430,2457517
908345,2469214
890071,2528036
912564,2448524
914621,2457517
888670,2402728
886134,2555961
909294,2457517
893381,2487911
889524,2449363
889396,2574048
889394,2154930
887731,2216828
887462,2264512
887456,2533656
887377,2549127
887605,2510513
914956,2324655
907617,2430225
890257,2546941
886492,2533656
915435,2457517
885778,2341751
883751,2469185
907070,2270682
887867,2321566
887796,2332020
887795,2404476
918076,2457517
886169,2284042
885715,2507918
885574,2412557
884776,2412927
911481,2538958
886236,2264512
886178,2516458
892198,2293866
885510,2544068
887798,2561927
887747,2525515
887741,2570134
887742,2195083
888275,2540438
887606,2505092
887559,2335878
885843,2543236
885645,2301043
884317,2336772
883517,2501447
886050,2458392
890803,"2321591,2362485,2386498,2386533,2386577,2428577,2428578,2428581,2428584,2428585,2428588,2428627,2428628,2428635,2428651,2428652,2428669,2428685,2428686,2428687,2428689,2428716,2428725,2428726,2428729,2428736,2428747,2428765,2483109,2496772,2497426,2499886,2500094,2501291,2501395,2501657,2501721,2502300,2502615,2502647,2502652,2502653,2502654,2502755,2502855,2502861,2502864,2502892,2502968,2502989,2502990,2502993,2503006,2503010,2503066,2503076,2503086,2503124,2503125,2503176,2503195,2503208,2503213,2503217,2503218,2503220,2503222,2503297,2503352,2503353,2503356,2503358,2503389,2503451,2503615,2503622,2503624,2503626,2503752,2503757,2505100,2505813,2505954,2506092,2506324,2509290,2509474,2509643,2511978,2512142,2512573,2513024,2513465,2513466,2513467,2513468,2513470,2513471,2513473,2513474,2513475,2513476,2514106,2515005,2515100,2515563,2515636,2524692,2525796,2532678,2532763"
